0;1000;1000;0.5;-1;-1;80040
1;1000;1000;0.5;-1;-1;78623
2;1000;1000;0.5;-1;-1;78562
3;1000;1000;0.5;-1;-1;78545
4;1000;1000;0.5;-1;-1;78705
