0;4000;4000;0.5;-1;-1;1257609
1;4000;4000;0.5;-1;-1;1351380
2;4000;4000;0.5;-1;-1;1528174
3;4000;4000;0.5;-1;-1;1299732
4;4000;4000;0.5;-1;-1;1283117
