0;16000;16000;0.5;-1;-1;20065722
1;16000;16000;0.5;-1;-1;22105725
2;16000;16000;0.5;-1;-1;20255317
3;16000;16000;0.5;-1;-1;20189656
4;16000;16000;0.5;-1;-1;20101763
